master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sv2a_021_165_m,SV2a,021/165,ポケモン,雷,オニスズメ,C,G,True
sv2a_021_165,SV2a,021/165,ポケモン,雷,オニスズメ,C,G,False
sv2a_022_165,SV2a,022/165,ポケモン,雷,オニドリル,U,G,False
sv2a_022_165_m,SV2a,022/165,ポケモン,雷,オニドリル,U,G,True
sv2a_023_165,SV2a,023/165,ポケモン,闘,アーボ,C,G,False
sv2a_023_165_m,SV2a,023/165,ポケモン,闘,アーボ,C,G,True
sv2a_024_165,SV2a,024/165,ポケモン,闘,アーボックex,RR,G,False
sv2a_025_165,SV2a,025/165,ポケモン,雷,ピカチュウ,C,G,False
sv2a_025_165_m,SV2a,025/165,ポケモン,雷,ピカチュウ,C,G,True
sv2a_026_165_m,SV2a,026/165,ポケモン,雷,ライチュウ,R,G,True
sv2a_026_165,SV2a,026/165,ポケモン,雷,ライチュウ,R,G,False
sv2a_027_165,SV2a,027/165,ポケモン,草,サンド,C,G,False
sv2a_027_165_m,SV2a,027/165,ポケモン,草,サンド,C,G,True
sv2a_028_165,SV2a,028/165,ポケモン,草,サンドパン,U,G,False
sv2a_028_165_m,SV2a,028/165,ポケモン,草,サンドパン,U,G,True
sv2a_029_165,SV2a,029/165,ポケモン,闘,ニドラン♀,C,G,False
sv2a_029_165_m,SV2a,029/165,ポケモン,闘,ニドラン♀,C,G,True
sv2a_030_165_m,SV2a,030/165,ポケモン,闘,ニドリーナ,U,G,True
sv2a_030_165,SV2a,030/165,ポケモン,闘,ニドリーナ,U,G,False
sv2a_031_165_m,SV2a,031/165,ポケモン,闘,ニドクイン,U,G,True
sv2a_031_165,SV2a,031/165,ポケモン,闘,ニドクイン,U,G,False
sv2a_032_165,SV2a,032/165,ポケモン,闘,ニドラン♂,C,G,False
sv2a_032_165_m,SV2a,032/165,ポケモン,闘,ニドラン♂,C,G,True
sv2a_033_165,SV2a,033/165,ポケモン,闘,ニドリーノ,U,G,False
sv2a_033_165_m,SV2a,033/165,ポケモン,闘,ニドリーノ,U,G,True
sv2a_034_165,SV2a,034/165,ポケモン,闘,ニドキング,R,G,False
sv2a_034_165_m,SV2a,034/165,ポケモン,闘,ニドキング,R,G,True
sv2a_035_165,SV2a,035/165,ポケモン,超,ピッピ,C,G,False
sv2a_035_165_m,SV2a,035/165,ポケモン,超,ピッピ,C,G,True
sv2a_036_165_m,SV2a,036/165,ポケモン,超,ピクシー,U,G,True
sv2a_036_165,SV2a,036/165,ポケモン,超,ピクシー,U,G,False
sv2a_037_165,SV2a,037/165,ポケモン,炎,ロコン,C,G,False
sv2a_037_165_m,SV2a,037/165,ポケモン,炎,ロコン,C,G,True
sv2a_038_165,SV2a,038/165,ポケモン,炎,キュウコンex,RR,G,False
sv2a_039_165,SV2a,039/165,ポケモン,闘,プリン,C,G,False
sv2a_039_165_m,SV2a,039/165,ポケモン,闘,プリン,C,G,True
sv2a_040_165,SV2a,040/165,ポケモン,闘,プクリンex,RR,G,False
sv2a_041_165,SV2a,041/165,ポケモン,雷,ズバット,C,G,False
sv2a_041_165_m,SV2a,041/165,ポケモン,雷,ズバット,C,G,True
sv2a_042_165,SV2a,042/165,ポケモン,雷,ゴルバット,U,G,False
sv2a_042_165_m,SV2a,042/165,ポケモン,雷,ゴルバット,U,G,True
sv2a_043_165_m,SV2a,043/165,ポケモン,草,ナゾノクサ,C,G,True
sv2a_043_165,SV2a,043/165,ポケモン,草,ナゾノクサ,C,G,False
sv2a_044_165,SV2a,044/165,ポケモン,草,クサイハナ,U,G,False
sv2a_044_165_m,SV2a,044/165,ポケモン,草,クサイハナ,U,G,True
sv2a_045_165,SV2a,045/165,ポケモン,草,ラフレシア,R,G,False
sv2a_045_165_m,SV2a,045/165,ポケモン,草,ラフレシア,R,G,True
sv2a_046_165,SV2a,046/165,ポケモン,草,パラス,C,G,False
sv2a_046_165_m,SV2a,046/165,ポケモン,草,パラス,C,G,True
sv2a_047_165,SV2a,047/165,ポケモン,草,パラセクト,U,G,False
sv2a_047_165_m,SV2a,047/165,ポケモン,草,パラセクト,U,G,True
sv2a_048_165_m,SV2a,048/165,ポケモン,草,コンパン,C,G,True
sv2a_048_165,SV2a,048/165,ポケモン,草,コンパン,C,G,False
sv2a_049_165,SV2a,049/165,ポケモン,草,モルフォン,U,G,False
sv2a_049_165_m,SV2a,049/165,ポケモン,草,モルフォン,U,G,True
sv2a_050_165,SV2a,050/165,ポケモン,草,ディグダ,C,G,False
sv2a_050_165_m,SV2a,050/165,ポケモン,草,ディグダ,C,G,True
sv2a_051_165,SV2a,051/165,ポケモン,草,ダグトリオ,U,G,False
sv2a_051_165_m,SV2a,051/165,ポケモン,草,ダグトリオ,U,G,True
sv2a_052_165,SV2a,052/165,ポケモン,闘,ニャース,C,G,False
sv2a_052_165_m,SV2a,052/165,ポケモン,闘,ニャース,C,G,True
sv2a_053_165_m,SV2a,053/165,ポケモン,闘,ペルシアン,U,G,True
sv2a_053_165,SV2a,053/165,ポケモン,闘,ペルシアン,U,G,False
sv2a_054_165,SV2a,054/165,ポケモン,水,コダック,C,G,False
sv2a_054_165_m,SV2a,054/165,ポケモン,水,コダック,C,G,True
sv2a_055_165,SV2a,055/165,ポケモン,水,ゴルダック,U,G,False
sv2a_055_165_m,SV2a,055/165,ポケモン,水,ゴルダック,U,G,True
sv2a_056_165,SV2a,056/165,ポケモン,闘,マンキー,C,G,False
sv2a_056_165_m,SV2a,056/165,ポケモン,闘,マンキー,C,G,True
sv2a_057_165,SV2a,057/165,ポケモン,闘,オコリザル,U,G,False
sv2a_057_165_m,SV2a,057/165,ポケモン,闘,オコリザル,U,G,True
sv2a_058_165_m,SV2a,058/165,ポケモン,炎,ガーディ,C,G,True
sv2a_058_165,SV2a,058/165,ポケモン,炎,ガーディ,C,G,False
sv2a_059_165,SV2a,059/165,ポケモン,炎,ウインディ,U,G,False
sv2a_059_165_m,SV2a,059/165,ポケモン,炎,ウインディ,U,G,True
sv2a_060_165,SV2a,060/165,ポケモン,水,ニョロモ,C,G,False
sv2a_060_165_m,SV2a,060/165,ポケモン,水,ニョロモ,C,G,True
sv2a_061_165,SV2a,061/165,ポケモン,水,ニョロゾ,C,G,False
sv2a_061_165_m,SV2a,061/165,ポケモン,水,ニョロゾ,C,G,True
sv2a_062_165,SV2a,062/165,ポケモン,水,ニョロボン,U,G,False
sv2a_062_165_m,SV2a,062/165,ポケモン,水,ニョロボン,U,G,True
sv2a_063_165_m,SV2a,063/165,ポケモン,闘,ケーシィ,C,G,True
sv2a_063_165,SV2a,063/165,ポケモン,闘,ケーシィ,C,G,False
sv2a_064_165,SV2a,064/165,ポケモン,闘,ユンゲラー,U,G,False
sv2a_064_165_m,SV2a,064/165,ポケモン,闘,ユンゲラー,U,G,True
sv2a_065_165,SV2a,065/165,ポケモン,闘,フーディンex,RR,G,False
sv2a_066_165,SV2a,066/165,ポケモン,闘,ワンリキー,C,G,False
sv2a_066_165_m,SV2a,066/165,ポケモン,闘,ワンリキー,C,G,True
sv2a_067_165,SV2a,067/165,ポケモン,闘,ゴーリキー,U,G,False
sv2a_067_165_m,SV2a,067/165,ポケモン,闘,ゴーリキー,U,G,True
sv2a_068_165_m,SV2a,068/165,ポケモン,闘,カイリキー,R,G,True
sv2a_068_165,SV2a,068/165,ポケモン,闘,カイリキー,R,G,False
sv2a_069_165,SV2a,069/165,ポケモン,草,マダツボミ,C,G,False
sv2a_069_165_m,SV2a,069/165,ポケモン,草,マダツボミ,C,G,True
sv2a_070_165,SV2a,070/165,ポケモン,草,ウツドン,C,G,False
sv2a_070_165_m,SV2a,070/165,ポケモン,草,ウツドン,C,G,True
sv2a_071_165,SV2a,071/165,ポケモン,草,ウツボット,U,G,False
sv2a_071_165_m,SV2a,071/165,ポケモン,草,ウツボット,U,G,True
sv2a_072_165_m,SV2a,072/165,ポケモン,水,メノクラゲ,C,G,True
sv2a_072_165,SV2a,072/165,ポケモン,水,メノクラゲ,C,G,False
sv2a_073_165_m,SV2a,073/165,ポケモン,水,ドククラゲ,U,G,True
sv2a_073_165,SV2a,073/165,ポケモン,水,ドククラゲ,U,G,False
sv2a_074_165,SV2a,074/165,ポケモン,草,イシツブテ,C,G,False
sv2a_074_165_m,SV2a,074/165,ポケモン,草,イシツブテ,C,G,True
sv2a_075_165,SV2a,075/165,ポケモン,草,ゴローン,U,G,False
sv2a_075_165_m,SV2a,075/165,ポケモン,草,ゴローン,U,G,True
sv2a_076_165,SV2a,076/165,ポケモン,草,ゴローニャex,RR,G,False
sv2a_077_165,SV2a,077/165,ポケモン,炎,ポニータ,C,G,False
sv2a_077_165_m,SV2a,077/165,ポケモン,炎,ポニータ,C,G,True
sv2a_078_165_m,SV2a,078/165,ポケモン,炎,ギャロップ,U,G,True
sv2a_078_165,SV2a,078/165,ポケモン,炎,ギャロップ,U,G,False
sv2a_079_165,SV2a,079/165,ポケモン,闘,ヤドン,C,G,False
sv2a_079_165_m,SV2a,079/165,ポケモン,闘,ヤドン,C,G,True
sv2a_080_165,SV2a,080/165,ポケモン,闘,ヤドラン,U,G,False
sv2a_080_165_m,SV2a,080/165,ポケモン,闘,ヤドラン,U,G,True
sv2a_081_165,SV2a,081/165,ポケモン,雷,コイル,C,G,False
sv2a_081_165_m,SV2a,081/165,ポケモン,雷,コイル,C,G,True
sv2a_082_165,SV2a,082/165,ポケモン,雷,レアコイル,U,G,False
sv2a_082_165_m,SV2a,082/165,ポケモン,雷,レアコイル,U,G,True
sv2a_083_165_m,SV2a,083/165,ポケモン,雷,カモネギ,C,G,True
sv2a_083_165,SV2a,083/165,ポケモン,雷,カモネギ,C,G,False
sv2a_084_165_m,SV2a,084/165,ポケモン,雷,ドードー,C,G,True
sv2a_084_165,SV2a,084/165,ポケモン,雷,ドードー,C,G,False
sv2a_085_165,SV2a,085/165,ポケモン,雷,ドードリオ,R,G,False
sv2a_085_165_m,SV2a,085/165,ポケモン,雷,ドードリオ,R,G,True
sv2a_086_165,SV2a,086/165,ポケモン,水,パウワウ,C,G,False
sv2a_086_165_m,SV2a,086/165,ポケモン,水,パウワウ,C,G,True
sv2a_087_165,SV2a,087/165,ポケモン,水,ジュゴン,U,G,False
sv2a_087_165_m,SV2a,087/165,ポケモン,水,ジュゴン,U,G,True
sv2a_088_165,SV2a,088/165,ポケモン,闘,ベトベター,C,G,False
sv2a_088_165_m,SV2a,088/165,ポケモン,闘,ベトベター,C,G,True
sv2a_089_165_m,SV2a,089/165,ポケモン,闘,ベトベトン,U,G,True
sv2a_089_165,SV2a,089/165,ポケモン,闘,ベトベトン,U,G,False
sv2a_090_165,SV2a,090/165,ポケモン,水,シェルダー,C,G,False
sv2a_090_165_m,SV2a,090/165,ポケモン,水,シェルダー,C,G,True
sv2a_091_165,SV2a,091/165,ポケモン,水,パルシェン,U,G,False
sv2a_091_165_m,SV2a,091/165,ポケモン,水,パルシェン,U,G,True
sv2a_092_165,SV2a,092/165,ポケモン,闘,ゴース,C,G,False
sv2a_092_165_m,SV2a,092/165,ポケモン,闘,ゴース,C,G,True
sv2a_093_165_m,SV2a,093/165,ポケモン,闘,ゴースト,U,G,True
sv2a_093_165,SV2a,093/165,ポケモン,闘,ゴースト,U,G,False
sv2a_094_165_m,SV2a,094/165,ポケモン,闘,ゲンガー,R,G,True
sv2a_094_165,SV2a,094/165,ポケモン,闘,ゲンガー,R,G,False
sv2a_095_165,SV2a,095/165,ポケモン,草,イワーク,U,G,False
sv2a_095_165_m,SV2a,095/165,ポケモン,草,イワーク,U,G,True
sv2a_096_165,SV2a,096/165,ポケモン,闘,スリープ,C,G,False
sv2a_096_165_m,SV2a,096/165,ポケモン,闘,スリープ,C,G,True
sv2a_097_165,SV2a,097/165,ポケモン,闘,スリーパー,U,G,False
sv2a_097_165_m,SV2a,097/165,ポケモン,闘,スリーパー,U,G,True
sv2a_098_165,SV2a,098/165,ポケモン,水,クラブ,C,G,False
sv2a_098_165_m,SV2a,098/165,ポケモン,水,クラブ,C,G,True
sv2a_099_165_m,SV2a,099/165,ポケモン,水,キングラー,U,G,True
sv2a_099_165,SV2a,099/165,ポケモン,水,キングラー,U,G,False
sv2a_100_165,SV2a,100/165,ポケモン,雷,ビリリダマ,C,G,False
sv2a_100_165_m,SV2a,100/165,ポケモン,雷,ビリリダマ,C,G,True
sv2a_101_165,SV2a,101/165,ポケモン,雷,マルマイン,R,G,False
sv2a_101_165_m,SV2a,101/165,ポケモン,雷,マルマイン,R,G,True
sv2a_102_165,SV2a,102/165,ポケモン,草,タマタマ,C,G,False
sv2a_102_165_m,SV2a,102/165,ポケモン,草,タマタマ,C,G,True
sv2a_103_165,SV2a,103/165,ポケモン,草,ナッシー,U,G,False
sv2a_103_165_m,SV2a,103/165,ポケモン,草,ナッシー,U,G,True
sv2a_104_165_m,SV2a,104/165,ポケモン,草,カラカラ,C,G,True
sv2a_104_165,SV2a,104/165,ポケモン,草,カラカラ,C,G,False
sv2a_105_165,SV2a,105/165,ポケモン,草,ガラガラ,R,G,False
sv2a_105_165_m,SV2a,105/165,ポケモン,草,ガラガラ,R,G,True
sv2a_106_165,SV2a,106/165,ポケモン,闘,サワムラー,U,G,False
sv2a_106_165_m,SV2a,106/165,ポケモン,闘,サワムラー,U,G,True
sv2a_107_165,SV2a,107/165,ポケモン,闘,エビワラー,U,G,False
sv2a_107_165_m,SV2a,107/165,ポケモン,闘,エビワラー,U,G,True
sv2a_108_165,SV2a,108/165,ポケモン,闘,ベロリンガ,C,G,False
sv2a_108_165_m,SV2a,108/165,ポケモン,闘,ベロリンガ,C,G,True
sv2a_109_165_m,SV2a,109/165,ポケモン,闘,ドガース,C,G,True
sv2a_109_165,SV2a,109/165,ポケモン,闘,ドガース,C,G,False
sv2a_110_165,SV2a,110/165,ポケモン,闘,マタドガス,R,G,False
sv2a_110_165_m,SV2a,110/165,ポケモン,闘,マタドガス,R,G,True
sv2a_111_165,SV2a,111/165,ポケモン,草,サイホーン,C,G,False
sv2a_111_165_m,SV2a,111/165,ポケモン,草,サイホーン,C,G,True
sv2a_112_165,SV2a,112/165,ポケモン,草,サイドン,U,G,False
sv2a_112_165_m,SV2a,112/165,ポケモン,草,サイドン,U,G,True
sv2a_113_165,SV2a,113/165,ポケモン,闘,ラッキー,R,G,False
sv2a_113_165_m,SV2a,113/165,ポケモン,闘,ラッキー,R,G,True
sv2a_114_165_m,SV2a,114/165,ポケモン,草,モンジャラ,C,G,True
sv2a_114_165,SV2a,114/165,ポケモン,草,モンジャラ,C,G,False
sv2a_115_165,SV2a,115/165,ポケモン,闘,ガルーラex,RR,G,False
sv2a_116_165,SV2a,116/165,ポケモン,水,タッツー,C,G,False
sv2a_116_165_m,SV2a,116/165,ポケモン,水,タッツー,C,G,True
sv2a_117_165,SV2a,117/165,ポケモン,水,シードラ,U,G,False
sv2a_117_165_m,SV2a,117/165,ポケモン,水,シードラ,U,G,True
sv2a_118_165,SV2a,118/165,ポケモン,水,トサキント,C,G,False
sv2a_118_165_m,SV2a,118/165,ポケモン,水,トサキント,C,G,True
sv2a_119_165_m,SV2a,119/165,ポケモン,水,アズマオウ,U,G,True
sv2a_119_165,SV2a,119/165,ポケモン,水,アズマオウ,U,G,False
sv2a_120_165,SV2a,120/165,ポケモン,水,ヒトデマン,C,G,False
sv2a_120_165_m,SV2a,120/165,ポケモン,水,ヒトデマン,C,G,True
sv2a_121_165,SV2a,121/165,ポケモン,水,スターミー,R,G,False
sv2a_121_165_m,SV2a,121/165,ポケモン,水,スターミー,R,G,True
sv2a_122_165,SV2a,122/165,ポケモン,闘,バリヤード,R,G,False
sv2a_122_165_m,SV2a,122/165,ポケモン,闘,バリヤード,R,G,True
sv2a_123_165,SV2a,123/165,ポケモン,草,ストライク,U,G,False
sv2a_123_165_m,SV2a,123/165,ポケモン,草,ストライク,U,G,True
sv2a_124_165,SV2a,124/165,ポケモン,水,ルージュラex,RR,G,False
sv2a_125_165_m,SV2a,125/165,ポケモン,雷,エレブー,C,G,True
sv2a_125_165,SV2a,125/165,ポケモン,雷,エレブー,C,G,False
sv2a_126_165,SV2a,126/165,ポケモン,炎,ブーバー,C,G,False
sv2a_126_165_m,SV2a,126/165,ポケモン,炎,ブーバー,C,G,True
sv2a_127_165,SV2a,127/165,ポケモン,草,カイロス,U,G,False
sv2a_127_165_m,SV2a,127/165,ポケモン,草,カイロス,U,G,True
sv2a_128_165,SV2a,128/165,ポケモン,闘,ケンタロス,U,G,False
sv2a_128_165_m,SV2a,128/165,ポケモン,闘,ケンタロス,U,G,True
sv2a_129_165,SV2a,129/165,ポケモン,水,コイキング,C,G,False
sv2a_129_165_m,SV2a,129/165,ポケモン,水,コイキング,C,G,True
sv2a_130_165_m,SV2a,130/165,ポケモン,水,ギャラドス,R,G,True
sv2a_130_165,SV2a,130/165,ポケモン,水,ギャラドス,R,G,False
sv2a_131_165,SV2a,131/165,ポケモン,水,ラプラス,U,G,False
sv2a_131_165_m,SV2a,131/165,ポケモン,水,ラプラス,U,G,True
sv2a_132_165,SV2a,132/165,ポケモン,闘,メタモン,R,G,False
sv2a_132_165_m,SV2a,132/165,ポケモン,闘,メタモン,R,G,True
sv2a_133_165,SV2a,133/165,ポケモン,闘,イーブイ,C,G,False
sv2a_133_165_m,SV2a,133/165,ポケモン,闘,イーブイ,C,G,True
sv2a_134_165_m,SV2a,134/165,ポケモン,水,シャワーズ,R,G,True
sv2a_134_165,SV2a,134/165,ポケモン,水,シャワーズ,R,G,False
sv2a_135_165_m,SV2a,135/165,ポケモン,雷,サンダース,R,G,True
sv2a_135_165,SV2a,135/165,ポケモン,雷,サンダース,R,G,False
sv2a_136_165,SV2a,136/165,ポケモン,炎,ブースター,R,G,False
sv2a_136_165_m,SV2a,136/165,ポケモン,炎,ブースター,R,G,True
sv2a_137_165,SV2a,137/165,ポケモン,草,ポリゴン,C,G,False
sv2a_137_165_m,SV2a,137/165,ポケモン,草,ポリゴン,C,G,True
sv2a_138_165,SV2a,138/165,ポケモン,水,オムナイト,U,G,False
sv2a_138_165_m,SV2a,138/165,ポケモン,水,オムナイト,U,G,True
sv2a_139_165,SV2a,139/165,ポケモン,水,オムスター,R,G,False
sv2a_139_165_m,SV2a,139/165,ポケモン,水,オムスター,R,G,True
sv2a_140_165_m,SV2a,140/165,ポケモン,草,カブト,U,G,True
sv2a_140_165,SV2a,140/165,ポケモン,草,カブト,U,G,False
sv2a_141_165,SV2a,141/165,ポケモン,草,カブトプス,R,G,False
sv2a_141_165_m,SV2a,141/165,ポケモン,草,カブトプス,R,G,True
sv2a_142_165,SV2a,142/165,ポケモン,雷,プテラ,R,G,False
sv2a_142_165_m,SV2a,142/165,ポケモン,雷,プテラ,R,G,True
sv2a_143_165,SV2a,143/165,ポケモン,闘,カビゴン,U,G,False
sv2a_143_165_m,SV2a,143/165,ポケモン,闘,カビゴン,U,G,True
sv2a_144_165,SV2a,144/165,ポケモン,水,フリーザー,R,G,False
sv2a_144_165_m,SV2a,144/165,ポケモン,水,フリーザー,R,G,True
sv2a_145_165,SV2a,145/165,ポケモン,雷,サンダーex,RR,G,False
sv2a_146_165,SV2a,146/165,ポケモン,炎,ファイヤー,R,G,False
sv2a_146_165_m,SV2a,146/165,ポケモン,炎,ファイヤー,R,G,True
sv2a_147_165,SV2a,147/165,ポケモン,竜,ミニリュウ,C,G,False
sv2a_147_165_m,SV2a,147/165,ポケモン,竜,ミニリュウ,C,G,True
sv2a_148_165,SV2a,148/165,ポケモン,竜,ハクリュー,U,G,False
sv2a_148_165_m,SV2a,148/165,ポケモン,竜,ハクリュー,U,G,True
sv2a_149_165,SV2a,149/165,ポケモン,竜,カイリュー,R,G,False
sv2a_149_165_m,SV2a,149/165,ポケモン,竜,カイリュー,R,G,True
sv2a_150_165_m,SV2a,150/165,ポケモン,闘,ミュウツー,R,G,True
sv2a_150_165,SV2a,150/165,ポケモン,闘,ミュウツー,R,G,False
sv2a_151_165,SV2a,151/165,ポケモン,闘,ミュウex,RR,G,False
sv2a_152_165,SV2a,152/165,トレーナーズ,グッズ,エネルギーシール,U,G,False
sv2a_152_165_m,SV2a,152/165,トレーナーズ,グッズ,エネルギーシール,U,G,True
sv2a_153_165,SV2a,153/165,トレーナーズ,グッズ,スナッチアーム,U,G,False
sv2a_153_165_m,SV2a,153/165,トレーナーズ,グッズ,スナッチアーム,U,G,True
sv2a_154_165,SV2a,154/165,トレーナーズ,グッズ,古びたかいの化石,C,G,False
sv2a_154_165_m,SV2a,154/165,トレーナーズ,グッズ,古びたかいの化石,C,G,True
sv2a_155_165_m,SV2a,155/165,トレーナーズ,グッズ,古びたこうらの化石,C,G,True
sv2a_155_165,SV2a,155/165,トレーナーズ,グッズ,古びたこうらの化石,C,G,False
sv2a_156_165_m,SV2a,156/165,トレーナーズ,グッズ,古びたひみつのコハク,C,G,True
sv2a_156_165,SV2a,156/165,トレーナーズ,グッズ,古びたひみつのコハク,C,G,False
sv2a_157_165,SV2a,157/165,トレーナーズ,ポケモンのどうぐ,安全ゴーグル,U,G,False
sv2a_157_165_m,SV2a,157/165,トレーナーズ,ポケモンのどうぐ,安全ゴーグル,U,G,True
sv2a_158_165,SV2a,158/165,トレーナーズ,ポケモンのどうぐ,大きなふうせん,U,G,False
sv2a_158_165_m,SV2a,158/165,トレーナーズ,ポケモンのどうぐ,大きなふうせん,U,G,True
sv2a_159_165,SV2a,159/165,トレーナーズ,ポケモンのどうぐ,ガチガチバンド,U,G,False
sv2a_159_165_m,SV2a,159/165,トレーナーズ,ポケモンのどうぐ,ガチガチバンド,U,G,True
sv2a_160_165,SV2a,160/165,トレーナーズ,ポケモンのどうぐ,たべのこし,U,G,False
sv2a_160_165_m,SV2a,160/165,トレーナーズ,ポケモンのどうぐ,たべのこし,U,G,True
sv2a_161_165_m,SV2a,161/165,トレーナーズ,サポート,エリカの招待,U,G,True
sv2a_161_165,SV2a,161/165,トレーナーズ,サポート,エリカの招待,U,G,False
sv2a_162_165,SV2a,162/165,トレーナーズ,サポート,サカキのカリスマ,U,G,False
sv2a_162_165_m,SV2a,162/165,トレーナーズ,サポート,サカキのカリスマ,U,G,True
sv2a_163_165,SV2a,163/165,トレーナーズ,サポート,ナナミの手助け,U,G,False
sv2a_163_165_m,SV2a,163/165,トレーナーズ,サポート,ナナミの手助け,U,G,True
sv2a_164_165,SV2a,164/165,トレーナーズ,サポート,マサキの転送,U,G,False
sv2a_164_165_m,SV2a,164/165,トレーナーズ,サポート,マサキの転送,U,G,True
sv2a_165_165,SV2a,165/165,トレーナーズ,スタジアム,サイクリングロード,U,G,False
sv2a_165_165_m,SV2a,165/165,トレーナーズ,スタジアム,サイクリングロード,U,G,True
sv2a_166_165,SV2a,166/165,ポケモン,草,フシギダネ,AR,G,False
sv2a_167_165,SV2a,167/165,ポケモン,草,フシギソウ,AR,G,False
sv2a_168_165,SV2a,168/165,ポケモン,炎,ヒトカゲ,AR,G,False
sv2a_169_165,SV2a,169/165,ポケモン,炎,リザード,AR,G,False
sv2a_170_165,SV2a,170/165,ポケモン,水,ゼニガメ,AR,G,False
sv2a_171_165,SV2a,171/165,ポケモン,水,カメール,AR,G,False
sv2a_173_165,SV2a,173/165,ポケモン,雷,ピカチュウ,AR,G,False
sv2a_174_165,SV2a,174/165,ポケモン,闘,ニドキング,AR,G,False
sv2a_175_165,SV2a,175/165,ポケモン,水,コダック,AR,G,False
sv2a_176_165,SV2a,176/165,ポケモン,水,ニョロゾ,AR,G,False
sv2a_178_165,SV2a,178/165,ポケモン,草,モンジャラ,AR,G,False
sv2a_179_165,SV2a,179/165,ポケモン,闘,バリヤード,AR,G,False
sv2a_180_165,SV2a,180/165,ポケモン,水,オムナイト,AR,G,False
sv2a_181_165,SV2a,181/165,ポケモン,闘,カビゴン,AR,G,False
sv2a_196_165,SV2a,196/165,トレーナーズ,サポート,エリカの招待,SR,G,False
sv2a_197_165,SV2a,197/165,トレーナーズ,サポート,サカキのカリスマ,SR,G,False
sv2a_200_165,SV2a,200/165,ポケモン,草,フシギバナex,SAR,G,False
sv2a_201_165,SV2a,201/165,ポケモン,炎,リザードンex,SAR,G,False
sv2a_202_165,SV2a,202/165,ポケモン,水,カメックスex,SAR,G,False
sv2a_204_165,SV2a,204/165,ポケモン,雷,サンダーex,SAR,G,False
sv2a_205_165,SV2a,205/165,ポケモン,闘,ミュウex,SAR,G,False
